# (c) Der Bundeswahlleiter, Statistische Ämter des Bundes und der Länder, Wiesbaden 2017;;;;;;;;;;;;;;;;
# Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.;;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
# Wahlkreise und zugeordnete Gemeinden bei der Wahl zum 19. Deutschen Bundestag;;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
# Gebietsstand: 28.02.2017;;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
Wahlkreis-Nr;Wahlkreis-Bez;RGS_Land;RGS_RegBez;RGS_Kreis;RGS_GemVerband;RGS_Gemeinde;Landname;RegBez-Name;Kreisname;GemVerband-Name;Gemeindename;Gemeindeteil;Wahlkreis-von;Wahlkreis-bis;PLZ-GemVerwaltung;PLZ-mehrere
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5151;150;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Demmin-Land;Verchen;00;;;17111;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5159;152;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Röbel-Müritz;Vipperow;00;;;17209;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5160;154;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Seenlandschaft Waren;Vollrathsruhe;00;;;17194;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5154;155;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Malchow;Walow;00;;;17209;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;0000;156;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;;Waren (Müritz), Stadt;00;;;17192;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5151;157;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Demmin-Land;Warrenzin;00;;;17111;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5163;158;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Treptower Tollensewinkel;Werder;00;;;17089;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5155;159;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Mecklenburgische Kleinseenplatte;Wesenberg, Stadt;00;;;17255;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5163;160;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Treptower Tollensewinkel;Wildberg;00;;;17091;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5156;162;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Neustrelitz-Land;Wokuhl-Dabelow;00;;;17237;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5163;163;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Treptower Tollensewinkel;Wolde;00;;;17091;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5159;165;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Röbel-Müritz;Wredenhagen;00;;;17209;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5155;167;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Mecklenburgische Kleinseenplatte;Wustrow;00;;;17255;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5159;168;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Röbel-Müritz;Zepkow;00;;;17209;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5162;169;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Stavenhagen;Zettemin;00;;;17153;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5154;171;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Malchow;Zislow;00;;;17209;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5160;172;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Seenlandschaft Waren;Peenehagen;00;;;17192;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5158;173;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Penzliner Land;Kuckssee;00;;;17217;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;71;5160;174;Mecklenburg-Vorpommern;;Mecklenburgische Seenplatte;Seenlandschaft Waren;Schloen-Dratow;00;;;17192;*****
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;003;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Alt Sührkow;00;;;17166;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5254;004;Mecklenburg-Vorpommern;;Landkreis Rostock;Gnoien;Altkalen;00;;;17179;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;009;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Baumgarten;00;;;18249;*****
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5254;010;Mecklenburg-Vorpommern;;Landkreis Rostock;Gnoien;Behren-Lübchin;00;;;17179;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;013;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Bernitt;00;;;18246;*****
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5254;016;Mecklenburg-Vorpommern;;Landkreis Rostock;Gnoien;Boddin;00;;;17179;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;020;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Bützow, Stadt;00;;;18246;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;023;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Dahmen;00;;;17166;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;024;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Dalkendorf;00;;;17166;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5257;025;Mecklenburg-Vorpommern;;Landkreis Rostock;Laage;Diekhof;00;;;18299;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5256;026;Mecklenburg-Vorpommern;;Landkreis Rostock;Krakow am See;Dobbin-Linstow;00;;;18292;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5257;027;Mecklenburg-Vorpommern;;Landkreis Rostock;Laage;Dolgen am See;00;;;18299;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;028;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Dreetz;00;;;18249;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5254;031;Mecklenburg-Vorpommern;;Landkreis Rostock;Gnoien;Finkenthal;00;;;17179;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;033;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Glasewitz;00;;;18276;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5254;035;Mecklenburg-Vorpommern;;Landkreis Rostock;Gnoien;Gnoien, Stadt;00;;;17179;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;038;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Groß Roge;00;;;17166;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;039;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Groß Schwiesow;00;;;18276;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;040;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Groß Wokern;00;;;17166;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;041;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Groß Wüstenfelde;00;;;17168;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;042;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Gülzow-Prüzen;00;;;18276;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;0000;043;Mecklenburg-Vorpommern;;Landkreis Rostock;;Güstrow, Stadt;00;;;18273;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;044;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Gutow;00;;;18276;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;045;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Hohen Demzin;00;;;17166;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5257;046;Mecklenburg-Vorpommern;;Landkreis Rostock;Laage;Hohen Sprenz;00;;;18299;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5256;048;Mecklenburg-Vorpommern;;Landkreis Rostock;Krakow am See;Hoppenrade;00;;;18292;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;049;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Jördenstorf;00;;;17168;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;050;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Jürgenshagen;00;;;18246;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;053;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Klein Belitz;00;;;18246;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;055;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Klein Upahl;00;;;18276;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5256;056;Mecklenburg-Vorpommern;;Landkreis Rostock;Krakow am See;Krakow am See, Stadt;00;;;18292;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5256;059;Mecklenburg-Vorpommern;;Landkreis Rostock;Krakow am See;Kuchelmiß;00;;;18292;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;061;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Kuhs;00;;;18276;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5257;062;Mecklenburg-Vorpommern;;Landkreis Rostock;Laage;Laage, Stadt;00;;;18299;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5256;063;Mecklenburg-Vorpommern;;Landkreis Rostock;Krakow am See;Lalendorf;00;;;18279;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;066;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Lelkendorf;00;;;17168;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;067;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Lohmen;00;;;18276;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5254;068;Mecklenburg-Vorpommern;;Landkreis Rostock;Gnoien;Lühburg;00;;;17179;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;069;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Lüssow;00;;;18276;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;071;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Mistorf;00;;;18276;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;073;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Mühl Rosin;00;;;18276;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;078;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Penzin;00;;;18249;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;079;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Plaaz;00;;;18276;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;082;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Prebberede;00;;;17168;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;084;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Reimershagen;00;;;18276;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;089;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Rühn;00;;;18246;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;092;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Sarmstorf;00;;;18276;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;094;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Schorssow;00;;;17166;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;096;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Schwasdorf;00;;;17168;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;101;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Steinhagen;00;;;18246;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;103;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Sukow-Levitzow;00;;;17168;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;104;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Tarnow;00;;;18249;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;0000;106;Mecklenburg-Vorpommern;;Landkreis Rostock;;Teterow, Stadt;00;;;17166;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;109;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Thürkow;00;;;17168;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5254;111;Mecklenburg-Vorpommern;;Landkreis Rostock;Gnoien;Walkendorf;00;;;17179;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5257;112;Mecklenburg-Vorpommern;;Landkreis Rostock;Laage;Wardow;00;;;18299;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5258;113;Mecklenburg-Vorpommern;;Landkreis Rostock;Mecklenburgische Schweiz;Warnkenhagen;00;;;17168;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;114;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Warnow;00;;;18249;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5255;119;Mecklenburg-Vorpommern;;Landkreis Rostock;Güstrow-Land;Zehna;00;;;18276;
017;Mecklenburgische Seenplatte II – Landkreis Rostock III;13;0;72;5252;120;Mecklenburg-Vorpommern;;Landkreis Rostock;Bützow-Land;Zepelin;00;;;18246;
018;Hamburg-Mitte;02;0;00;0000;000;Hamburg;;Hamburg, Freie und Hansestadt;;Hamburg, Freie und Hansestadt;01;018;023;20038;*****
019;Hamburg-Altona;02;0;00;0000;000;Hamburg;;Hamburg, Freie und Hansestadt;;Hamburg, Freie und Hansestadt;02;018;023;20038;*****
020;Hamburg-Eimsbüttel;02;0;00;0000;000;Hamburg;;Hamburg, Freie und Hansestadt;;Hamburg, Freie und Hansestadt;03;018;023;20038;*****
021;Hamburg-Nord;02;0;00;0000;000;Hamburg;;Hamburg, Freie und Hansestadt;;Hamburg, Freie und Hansestadt;04;018;023;20038;*****
022;Hamburg-Wandsbek;02;0;00;0000;000;Hamburg;;Hamburg, Freie und Hansestadt;;Hamburg, Freie und Hansestadt;05;018;023;20038;*****
023;Hamburg-Bergedorf – Harburg;02;0;00;0000;000;Hamburg;;Hamburg, Freie und Hansestadt;;Hamburg, Freie und Hansestadt;06;018;023;20038;*****
024;Aurich – Emden;03;4;02;0000;000;Niedersachsen;Statistische Region Weser-Ems;Emden, Stadt;;Emden, Stadt;00;;;26721;*****
024;Aurich – Emden;03;4;52;0000;001;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Aurich, Stadt;00;;;26603;*****
024;Aurich – Emden;03;4;52;0000;002;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Baltrum;00;;;26579;
024;Aurich – Emden;03;4;52;5403;003;Niedersachsen;Statistische Region Weser-Ems;Aurich;Hage;Berumbur;00;;;26524;
024;Aurich – Emden;03;4;52;0000;006;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Großefehn;00;;;26629;
024;Aurich – Emden;03;4;52;0000;007;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Großheide;00;;;26532;
024;Aurich – Emden;03;4;52;5403;008;Niedersachsen;Statistische Region Weser-Ems;Aurich;Hage;Hage, Flecken;00;;;26524;
024;Aurich – Emden;03;4;52;5403;009;Niedersachsen;Statistische Region Weser-Ems;Aurich;Hage;Hagermarsch;00;;;26524;
024;Aurich – Emden;03;4;52;5403;010;Niedersachsen;Statistische Region Weser-Ems;Aurich;Hage;Halbemond;00;;;26524;
024;Aurich – Emden;03;4;52;0000;011;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Hinte;00;;;26759;
024;Aurich – Emden;03;4;52;0000;012;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Ihlow;00;;;26632;
024;Aurich – Emden;03;4;52;0000;013;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Juist;00;;;26571;
024;Aurich – Emden;03;4;52;0000;014;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Krummhörn;00;;;26736;
024;Aurich – Emden;03;4;52;5401;015;Niedersachsen;Statistische Region Weser-Ems;Aurich;Brookmerland;Leezdorf;00;;;26529;
024;Aurich – Emden;03;4;52;5403;016;Niedersachsen;Statistische Region Weser-Ems;Aurich;Hage;Lütetsburg;00;;;26524;
024;Aurich – Emden;03;4;52;5401;017;Niedersachsen;Statistische Region Weser-Ems;Aurich;Brookmerland;Marienhafe, Flecken;00;;;26529;
024;Aurich – Emden;03;4;52;0000;019;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Norden, Stadt;00;;;26506;
024;Aurich – Emden;03;4;52;0000;020;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Norderney, Stadt;00;;;26548;
024;Aurich – Emden;03;4;52;5401;021;Niedersachsen;Statistische Region Weser-Ems;Aurich;Brookmerland;Osteel;00;;;26529;
024;Aurich – Emden;03;4;52;5401;022;Niedersachsen;Statistische Region Weser-Ems;Aurich;Brookmerland;Rechtsupweg;00;;;26529;
024;Aurich – Emden;03;4;52;0000;023;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Südbrookmerland;00;;;26624;*****
024;Aurich – Emden;03;4;52;5401;024;Niedersachsen;Statistische Region Weser-Ems;Aurich;Brookmerland;Upgant-Schott;00;;;26529;
024;Aurich – Emden;03;4;52;0000;025;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Wiesmoor, Stadt;00;;;26639;
024;Aurich – Emden;03;4;52;5401;026;Niedersachsen;Statistische Region Weser-Ems;Aurich;Brookmerland;Wirdum;00;;;26529;
024;Aurich – Emden;03;4;52;0000;027;Niedersachsen;Statistische Region Weser-Ems;Aurich;;Dornum;00;;;26553;*****
024;Aurich – Emden;03;4;52;9501;501;Niedersachsen;Statistische Region Weser-Ems;Aurich;Nordseeinsel Memmert, gemfr. Gebiet;Nordseeinsel Memmert, gemfr. Gebiet;00;;;;
025;Unterems;03;4;54;5406;004;Niedersachsen;Statistische Region Weser-Ems;Emsland;Nordhümmling;Bockhorst;00;;;26897;
025;Unterems;03;4;54;5407;005;Niedersachsen;Statistische Region Weser-Ems;Emsland;Sögel;Börger;00;;;26904;
025;Unterems;03;4;54;5406;006;Niedersachsen;Statistische Region Weser-Ems;Emsland;Nordhümmling;Breddenberg;00;;;26897;
025;Unterems;03;4;54;5401;007;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Dersum;00;;;26906;
025;Unterems;03;4;54;5401;008;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Dörpen;00;;;26892;
025;Unterems;03;4;54;5406;011;Niedersachsen;Statistische Region Weser-Ems;Emsland;Nordhümmling;Esterwegen;00;;;26897;
025;Unterems;03;4;54;5404;013;Niedersachsen;Statistische Region Weser-Ems;Emsland;Lathen;Fresenburg;00;;;49762;
025;Unterems;03;4;54;5407;016;Niedersachsen;Statistische Region Weser-Ems;Emsland;Sögel;Groß Berßen;00;;;49777;
025;Unterems;03;4;54;0000;018;Niedersachsen;Statistische Region Weser-Ems;Emsland;;Haren (Ems), Stadt;00;;;49733;
025;Unterems;03;4;54;5401;020;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Heede;00;;;26892;
025;Unterems;03;4;54;5406;022;Niedersachsen;Statistische Region Weser-Ems;Emsland;Nordhümmling;Hilkenbrook;00;;;26897;
025;Unterems;03;4;54;5407;023;Niedersachsen;Statistische Region Weser-Ems;Emsland;Sögel;Hüven;00;;;49751;
025;Unterems;03;4;54;5407;024;Niedersachsen;Statistische Region Weser-Ems;Emsland;Sögel;Klein Berßen;00;;;49777;
025;Unterems;03;4;54;5401;025;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Kluse;00;;;26892;
025;Unterems;03;4;54;5409;027;Niedersachsen;Statistische Region Weser-Ems;Emsland;Werlte;Lahn;00;;;49757;
025;Unterems;03;4;54;5404;029;Niedersachsen;Statistische Region Weser-Ems;Emsland;Lathen;Lathen;00;;;49762;
025;Unterems;03;4;54;5401;030;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Lehe;00;;;26892;
025;Unterems;03;4;54;5409;033;Niedersachsen;Statistische Region Weser-Ems;Emsland;Werlte;Lorup;00;;;26901;
025;Unterems;03;4;54;5401;037;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Neubörger;00;;;26909;
025;Unterems;03;4;54;5401;038;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Neulehe;00;;;26909;
025;Unterems;03;4;54;5404;039;Niedersachsen;Statistische Region Weser-Ems;Emsland;Lathen;Niederlangen;00;;;49779;
025;Unterems;03;4;54;5404;040;Niedersachsen;Statistische Region Weser-Ems;Emsland;Lathen;Oberlangen;00;;;49779;
025;Unterems;03;4;54;0000;041;Niedersachsen;Statistische Region Weser-Ems;Emsland;;Papenburg, Stadt;00;;;26871;
025;Unterems;03;4;54;5409;042;Niedersachsen;Statistische Region Weser-Ems;Emsland;Werlte;Rastdorf;00;;;26901;
025;Unterems;03;4;54;5404;043;Niedersachsen;Statistische Region Weser-Ems;Emsland;Lathen;Renkenberge;00;;;49762;
025;Unterems;03;4;54;0000;044;Niedersachsen;Statistische Region Weser-Ems;Emsland;;Rhede (Ems);00;;;26899;
025;Unterems;03;4;54;5407;047;Niedersachsen;Statistische Region Weser-Ems;Emsland;Sögel;Sögel;00;;;49751;
025;Unterems;03;4;54;5407;048;Niedersachsen;Statistische Region Weser-Ems;Emsland;Sögel;Spahnharrenstätte;00;;;49751;
025;Unterems;03;4;54;5407;050;Niedersachsen;Statistische Region Weser-Ems;Emsland;Sögel;Stavern;00;;;49777;
025;Unterems;03;4;54;5406;051;Niedersachsen;Statistische Region Weser-Ems;Emsland;Nordhümmling;Surwold;00;;;26903;
025;Unterems;03;4;54;5404;052;Niedersachsen;Statistische Region Weser-Ems;Emsland;Lathen;Sustrum;00;;;49762;
025;Unterems;03;4;54;0000;054;Niedersachsen;Statistische Region Weser-Ems;Emsland;;Twist;00;;;49767;
025;Unterems;03;4;54;5409;055;Niedersachsen;Statistische Region Weser-Ems;Emsland;Werlte;Vrees;00;;;49757;
025;Unterems;03;4;54;5401;056;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Walchum;00;;;26907;
025;Unterems;03;4;54;5409;057;Niedersachsen;Statistische Region Weser-Ems;Emsland;Werlte;Werlte;00;;;49757;
025;Unterems;03;4;54;5407;058;Niedersachsen;Statistische Region Weser-Ems;Emsland;Sögel;Werpeloh;00;;;49751;
025;Unterems;03;4;54;5401;060;Niedersachsen;Statistische Region Weser-Ems;Emsland;Dörpen;Wippingen;00;;;26892;
025;Unterems;03;4;57;0000;002;Niedersachsen;Statistische Region Weser-Ems;Leer;;Borkum, Stadt;00;;;26757;
025;Unterems;03;4;57;5402;003;Niedersachsen;Statistische Region Weser-Ems;Leer;Hesel;Brinkum;00;;;26835;
025;Unterems;03;4;57;5403;006;Niedersachsen;Statistische Region Weser-Ems;Leer;Jümme;Detern, Flecken;00;;;26847;
025;Unterems;03;4;57;5403;008;Niedersachsen;Statistische Region Weser-Ems;Leer;Jümme;Filsum;00;;;26849;
025;Unterems;03;4;57;5402;009;Niedersachsen;Statistische Region Weser-Ems;Leer;Hesel;Firrel;00;;;26835;
025;Unterems;03;4;57;5402;010;Niedersachsen;Statistische Region Weser-Ems;Leer;Hesel;Hesel;00;;;26835;
025;Unterems;03;4;57;5402;011;Niedersachsen;Statistische Region Weser-Ems;Leer;Hesel;Holtland;00;;;26835;
025;Unterems;03;4;57;0000;012;Niedersachsen;Statistische Region Weser-Ems;Leer;;Jemgum;00;;;26844;
025;Unterems;03;4;57;0000;013;Niedersachsen;Statistische Region Weser-Ems;Leer;;Leer (Ostfriesland), Stadt;00;;;26789;
025;Unterems;03;4;57;0000;014;Niedersachsen;Statistische Region Weser-Ems;Leer;;Moormerland;00;;;26802;
025;Unterems;03;4;57;5402;015;Niedersachsen;Statistische Region Weser-Ems;Leer;Hesel;Neukamperfehn;00;;;26835;
025;Unterems;03;4;57;5403;016;Niedersachsen;Statistische Region Weser-Ems;Leer;Jümme;Nortmoor;00;;;26845;
025;Unterems;03;4;57;0000;017;Niedersachsen;Statistische Region Weser-Ems;Leer;;Ostrhauderfehn;00;;;26842;
025;Unterems;03;4;57;0000;018;Niedersachsen;Statistische Region Weser-Ems;Leer;;Rhauderfehn;00;;;26817;
025;Unterems;03;4;57;5402;019;Niedersachsen;Statistische Region Weser-Ems;Leer;Hesel;Schwerinsdorf;00;;;26835;
025;Unterems;03;4;57;0000;020;Niedersachsen;Statistische Region Weser-Ems;Leer;;Uplengen;00;;;26670;
025;Unterems;03;4;57;0000;021;Niedersachsen;Statistische Region Weser-Ems;Leer;;Weener, Stadt;00;;;26826;
025;Unterems;03;4;57;0000;022;Niedersachsen;Statistische Region Weser-Ems;Leer;;Westoverledingen;00;;;26810;
025;Unterems;03;4;57;0000;024;Niedersachsen;Statistische Region Weser-Ems;Leer;;Bunde;00;;;26831;
025;Unterems;03;4;57;9501;501;Niedersachsen;Statistische Region Weser-Ems;Leer;Insel Lütje Hörn, gemfr. Gebiet;Insel Lütje Hörn, gemfr. Gebiet;00;;;;
026;Friesland – Wilhelmshaven – Wittmund;03;4;05;0000;000;Niedersachsen;Statistische Region Weser-Ems;Wilhelmshaven, Stadt;;Wilhelmshaven, Stadt;00;;;26382;*****
026;Friesland – Wilhelmshaven – Wittmund;03;4;55;0000;007;Niedersachsen;Statistische Region Weser-Ems;Friesland;;Jever, Stadt;00;;;26441;
026;Friesland – Wilhelmshaven – Wittmund;03;4;55;0000;014;Niedersachsen;Statistische Region Weser-Ems;Friesland;;Sande;00;;;26452;
026;Friesland – Wilhelmshaven – Wittmund;03;4;55;0000;015;Niedersachsen;Statistische Region Weser-Ems;Friesland;;Schortens, Stadt;00;;;26419;
